Loss,Epochs,How may saturated
0.0099993,8261,0

x,Sin(x),NN prediction
0.925478,0.798909,0.730151
0.93807,0.806418,0.722337
0.950661,0.8138,0.71425
0.963253,0.821053,0.7059
0.975845,0.828176,0.697295
0.988436,0.835167,0.688447
1.00103,0.842026,0.679364
1.01362,0.848751,0.670055
1.02621,0.855342,0.660529
1.0388,0.861797,0.650795
1.05139,0.868116,0.640862
1.06399,0.874297,0.630738
1.07658,0.880339,0.620432
1.08917,0.886242,0.609951
1.10176,0.892004,0.599304
1.11435,0.897625,0.588497
1.12694,0.903104,0.577539
1.13953,0.908439,0.566437
1.15213,0.91363,0.555199
1.16472,0.918677,0.54383
1.17731,0.923578,0.532338
1.1899,0.928332,0.520731
1.20249,0.932939,0.509013
1.21508,0.937399,0.497191
1.22768,0.941709,0.485273
1.24027,0.945871,0.473263
1.25286,0.949882,0.461167
1.26545,0.953743,0.448991
1.27804,0.957453,0.436741
1.29063,0.96101,0.424421
1.30322,0.964416,0.412038
1.31582,0.967668,0.399595
1.32841,0.970767,0.387099
1.341,0.973713,0.374553
1.35359,0.976503,0.361963
1.36618,0.97914,0.349331
1.37877,0.98162,0.336665
1.39137,0.983945,0.323966
1.40396,0.986115,0.311239
1.41655,0.988127,0.298488
1.42914,0.989983,0.285718
1.44173,0.991683,0.27293
1.45432,0.993225,0.260129
1.46691,0.994609,0.24732
1.47951,0.995836,0.234504
1.4921,0.996905,0.221685
1.50469,0.997816,0.208867
1.51728,0.998568,0.196051
1.52987,0.999163,0.183242
1.54246,0.999599,0.170441
1.55506,0.999876,0.157651
1.56765,0.999995,0.144876
1.58024,0.999955,0.132117
1.59283,0.999757,0.119377
1.60542,0.999401,0.106658
1.61801,0.998886,0.0939629
1.6306,0.998212,0.0812934
1.6432,0.99738,0.0686509
1.65579,0.99639,0.0560386
1.66838,0.995243,0.0434579
1.68097,0.993937,0.0309101
1.69356,0.992474,0.0183985
1.70615,0.990853,0.0059227
1.71875,0.989075,-0.00651427
1.73134,0.987141,-0.0189112
1.74393,0.98505,-0.0312671
1.75652,0.982803,-0.0435796
1.76911,0.9804,-0.0558477
1.7817,0.977841,-0.0680703
1.7943,0.975128,-0.0802467
1.80689,0.97226,-0.0923743
1.81948,0.969238,-0.104453
1.83207,0.966062,-0.116482
1.84466,0.962733,-0.128458
1.85725,0.959251,-0.140384
1.86984,0.955617,-0.152255
1.88244,0.951832,-0.164073
1.89503,0.947896,-0.175836
1.90762,0.94381,-0.187542
1.92021,0.939574,-0.199193
1.9328,0.935188,-0.210786
1.94539,0.930655,-0.222322
1.95799,0.925974,-0.233798
1.97058,0.921147,-0.245216
1.98317,0.916173,-0.256573
1.99576,0.911054,-0.267871
2.00835,0.905791,-0.279107
2.02094,0.900383,-0.290283
2.03353,0.894834,-0.301397
2.04613,0.889142,-0.312449
2.05872,0.883309,-0.323438
2.07131,0.877337,-0.334365
2.0839,0.871225,-0.345228
2.09649,0.864975,-0.356028
2.10908,0.858588,-0.366764
2.12168,0.852065,-0.377436
2.13427,0.845407,-0.388045
2.14686,0.838614,-0.398588
2.15945,0.831689,-0.409067
2.17204,0.824632,-0.419482
2.18463,0.817444,-0.429832
2.19722,0.810127,-0.440117
2.20982,0.802681,-0.450337
2.22241,0.795108,-0.460492
2.235,0.787409,-0.470581
2.24759,0.779584,-0.480605
2.26018,0.771637,-0.490565
2.27277,0.763567,-0.500459
2.28537,0.755376,-0.510288
2.29796,0.747065,-0.520051
2.31055,0.738636,-0.52975
2.32314,0.73009,-0.539383
2.33573,0.721427,-0.548952
2.34832,0.712651,-0.558454
2.36091,0.703761,-0.567893
2.37351,0.69476,-0.577268
2.3861,0.685649,-0.586577
2.39869,0.676429,-0.595822
2.41128,0.667102,-0.605002
2.42387,0.657669,-0.614119
2.43646,0.648132,-0.623171
2.44906,0.638492,-0.632159
2.46165,0.628751,-0.641084
2.47424,0.61891,-0.649945
2.48683,0.608971,-0.658743
2.49942,0.598935,-0.667477
2.51201,0.588805,-0.676149
2.5246,0.578581,-0.684758
2.5372,0.568266,-0.693305
2.54979,0.55786,-0.70179
2.56238,0.547366,-0.710213
2.57497,0.536785,-0.718573
2.58756,0.526119,-0.726872
2.60015,0.51537,-0.735111
2.61275,0.504538,-0.743288
2.62534,0.493628,-0.751404
2.63793,0.482638,-0.75946
2.65052,0.471572,-0.767456
2.66311,0.460431,-0.775392
2.6757,0.449218,-0.783269
2.68829,0.437933,-0.791085
2.70089,0.426579,-0.798844
2.71348,0.415157,-0.806543
2.72607,0.403669,-0.814184
2.73866,0.392117,-0.821767
2.75125,0.380503,-0.829292
2.76384,0.368829,-0.83676
2.77644,0.357096,-0.84417
2.78903,0.345307,-0.851524
2.80162,0.333463,-0.858821
2.81421,0.321566,-0.866061
2.8268,0.309618,-0.873246
2.83939,0.297621,-0.880375
2.85198,0.285577,-0.887449
2.86458,0.273487,-0.894468
2.87717,0.261354,-0.901433
2.88976,0.24918,-0.908342
2.90235,0.236966,-0.915199
2.91494,0.224715,-0.922001
2.92753,0.212428,-0.92875
2.94013,0.200107,-0.935446
2.95272,0.187755,-0.94209
2.96531,0.175372,-0.948681
2.9779,0.162963,-0.95522
2.99049,0.150527,-0.961708
3.00308,0.138067,-0.968144
3.01567,0.125586,-0.974529
3.02827,0.113084,-0.980863
3.04086,0.100564,-0.987148
3.05345,0.0880294,-0.993382
3.06604,0.0754798,-0.999567
3.07863,0.0629185,-1.0057
3.09122,0.0503476,-1.01179
3.10382,0.0377681,-1.01783
3.11641,0.0251828,-1.02382
3.129,0.0125938,-1.02976
3.14159,2.53518e-06,-1.03565
