Loss,Epochs,How may saturated
0.00999834,6730,0

x,Sin(x),NN prediction
0.220352,0.218573,0.445582
0.232944,0.230843,0.46567
0.245535,0.243076,0.485136
0.258127,0.25527,0.503967
0.270718,0.267424,0.522153
0.28331,0.279535,0.539685
0.295901,0.291602,0.556553
0.308493,0.303623,0.572751
0.321084,0.315596,0.588273
0.333676,0.327518,0.603113
0.346267,0.339389,0.61727
0.358859,0.351206,0.63074
0.37145,0.362967,0.643524
0.384042,0.374671,0.655621
0.396634,0.386316,0.667033
0.409225,0.397898,0.677763
0.421817,0.409419,0.687814
0.434408,0.420874,0.697191
0.447,0.432262,0.705899
0.459591,0.443582,0.713946
0.472183,0.454831,0.721338
0.484775,0.466009,0.728084
0.497366,0.477112,0.734193
0.509958,0.48814,0.739674
0.522549,0.499091,0.744538
0.535141,0.509962,0.748796
0.547732,0.520752,0.752458
0.560324,0.531461,0.755537
0.572915,0.542084,0.758046
0.585507,0.552622,0.759996
0.598098,0.563072,0.761401
0.61069,0.573433,0.762273
0.623281,0.583703,0.762627
0.635873,0.59388,0.762476
0.648464,0.603963,0.761834
0.661056,0.613951,0.760714
0.673648,0.623841,0.75913
0.686239,0.633632,0.757097
0.698831,0.643323,0.754628
0.711422,0.652912,0.751738
0.724014,0.662397,0.74844
0.736605,0.671777,0.744747
0.749197,0.681051,0.740674
0.761788,0.690217,0.736234
0.77438,0.699273,0.73144
0.786972,0.708218,0.726306
0.799563,0.717051,0.720845
0.812155,0.725771,0.715069
0.824746,0.734376,0.708991
0.837337,0.742863,0.702623
0.849929,0.751234,0.695978
0.862521,0.759485,0.689068
0.875112,0.767615,0.681904
0.887704,0.775624,0.674497
0.900295,0.783511,0.666859
0.912887,0.791272,0.659001
0.925478,0.798909,0.650933
0.93807,0.806418,0.642666
0.950661,0.8138,0.63421
0.963253,0.821053,0.625574
0.975845,0.828176,0.616769
0.988436,0.835167,0.607804
1.00103,0.842026,0.598687
1.01362,0.848751,0.589427
1.02621,0.855342,0.580034
1.0388,0.861797,0.570515
1.05139,0.868116,0.560878
1.06399,0.874297,0.551131
1.07658,0.880339,0.541282
1.08917,0.886242,0.531338
1.10176,0.892004,0.521305
1.11435,0.897625,0.511192
1.12694,0.903104,0.501004
1.13953,0.908439,0.490747
1.15213,0.91363,0.480428
1.16472,0.918677,0.470053
1.17731,0.923578,0.459628
1.1899,0.928332,0.449157
1.20249,0.932939,0.438647
1.21508,0.937399,0.428102
1.22768,0.941709,0.417527
1.24027,0.945871,0.406927
1.25286,0.949882,0.396307
1.26545,0.953743,0.385671
1.27804,0.957453,0.375023
1.29063,0.96101,0.364367
1.30322,0.964416,0.353707
1.31582,0.967668,0.343047
1.32841,0.970767,0.33239
1.341,0.973713,0.32174
1.35359,0.976503,0.3111
1.36618,0.97914,0.300473
1.37877,0.98162,0.289863
1.39137,0.983945,0.279271
1.40396,0.986115,0.268701
1.41655,0.988127,0.258156
1.42914,0.989983,0.247637
1.44173,0.991683,0.237148
