Loss,Epochs,How may saturated
0.0499208,1493,0

x,Sin(x),NN prediction
0.308493,0.303623,0.557434
0.321084,0.315596,0.57063
0.333676,0.327518,0.578349
0.346267,0.339389,0.585556
0.358859,0.351206,0.592763
0.37145,0.362967,0.599969
0.384042,0.374671,0.607176
0.396634,0.386316,0.614383
0.409225,0.397898,0.62159
0.421817,0.409419,0.628797
0.434408,0.420874,0.636004
0.447,0.432262,0.639871
0.459591,0.443582,0.643725
0.472183,0.454831,0.647578
0.484775,0.466009,0.651432
0.497366,0.477112,0.655285
0.509958,0.48814,0.659139
0.522549,0.499091,0.662993
0.535141,0.509962,0.666846
0.547732,0.520752,0.670699
0.560324,0.531461,0.674553
0.572915,0.542084,0.678407
0.585507,0.552622,0.68226
0.598098,0.563072,0.686114
0.61069,0.573433,0.689967
0.623281,0.583703,0.693821
0.635873,0.59388,0.697674
0.648464,0.603963,0.701528
0.661056,0.613951,0.705381
0.673648,0.623841,0.709235
0.686239,0.633632,0.713088
0.698831,0.643323,0.716942
0.711422,0.652912,0.720795
0.724014,0.662397,0.724649
0.736605,0.671777,0.728502
0.749197,0.681051,0.732356
0.761788,0.690217,0.736209
0.77438,0.699273,0.740063
0.786972,0.708218,0.743916
0.799563,0.717051,0.74777
0.812155,0.725771,0.751623
0.824746,0.734376,0.755477
0.837337,0.742863,0.75933
0.849929,0.751234,0.763184
0.862521,0.759485,0.767038
0.875112,0.767615,0.770891
0.887704,0.775624,0.774745
0.900295,0.783511,0.778598
0.912887,0.791272,0.782452
0.925478,0.798909,0.786305
0.93807,0.806418,0.790159
0.950661,0.8138,0.794012
0.963253,0.821053,0.797866
0.975845,0.828176,0.801719
0.988436,0.835167,0.805573
1.00103,0.842026,0.809426
1.01362,0.848751,0.81328
1.02621,0.855342,0.817133
1.0388,0.861797,0.820987
1.05139,0.868116,0.824841
1.06399,0.874297,0.828694
1.07658,0.880339,0.832548
1.08917,0.886242,0.836401
1.10176,0.892004,0.840255
1.11435,0.897625,0.844108
1.12694,0.903104,0.847962
1.13953,0.908439,0.851815
1.15213,0.91363,0.855669
1.16472,0.918677,0.859522
1.17731,0.923578,0.863376
1.1899,0.928332,0.867229
1.20249,0.932939,0.871083
1.21508,0.937399,0.874936
1.22768,0.941709,0.87879
1.24027,0.945871,0.882643
1.25286,0.949882,0.886497
1.26545,0.953743,0.89035
1.27804,0.957453,0.894204
1.29063,0.96101,0.898057
1.30322,0.964416,0.901911
1.31582,0.967668,0.905764
1.32841,0.970767,0.909618
1.341,0.973713,0.913471
1.35359,0.976503,0.917325
1.36618,0.97914,0.921179
1.37877,0.98162,0.925032
1.39137,0.983945,0.928886
1.40396,0.986115,0.932739
1.41655,0.988127,0.936593
1.42914,0.989983,0.940446
1.44173,0.991683,0.9443
1.45432,0.993225,0.948153
1.46691,0.994609,0.951527
1.47951,0.995836,0.954475
1.4921,0.996905,0.957422
1.50469,0.997816,0.960369
1.51728,0.998568,0.963316
1.52987,0.999163,0.966264
1.54246,0.999599,0.969211
1.55506,0.999876,0.972158
1.56765,0.999995,0.975105
1.58024,0.999955,0.978053
1.59283,0.999757,0.981
1.60542,0.999401,0.983947
1.61801,0.998886,0.986894
1.6306,0.998212,0.989842
1.6432,0.99738,0.992789
1.65579,0.99639,0.995736
1.66838,0.995243,0.998683
1.68097,0.993937,0.999808
1.69356,0.992474,0.996866
1.70615,0.990853,0.993925
1.71875,0.989075,0.990983
1.73134,0.987141,0.988041
1.74393,0.98505,0.985099
1.75652,0.982803,0.982158
1.76911,0.9804,0.979216
1.7817,0.977841,0.976274
1.7943,0.975128,0.973332
1.80689,0.97226,0.970391
1.81948,0.969238,0.967111
1.83207,0.966062,0.96059
1.84466,0.962733,0.954069
1.85725,0.959251,0.947549
1.86984,0.955617,0.941028
1.88244,0.951832,0.934507
1.89503,0.947896,0.927986
1.90762,0.94381,0.921465
1.92021,0.939574,0.914944
1.9328,0.935188,0.908424
1.94539,0.930655,0.901903
1.95799,0.925974,0.895382
1.97058,0.921147,0.888861
1.98317,0.916173,0.882285
1.99576,0.911054,0.873755
2.00835,0.905791,0.865184
2.02094,0.900383,0.856043
2.03353,0.894834,0.846902
2.04613,0.889142,0.837762
2.05872,0.883309,0.828621
2.07131,0.877337,0.81948
2.0839,0.871225,0.81034
2.09649,0.864975,0.801199
2.10908,0.858588,0.792058
2.12168,0.852065,0.782918
2.13427,0.845407,0.773777
2.14686,0.838614,0.764636
2.15945,0.831689,0.755495
2.17204,0.824632,0.746355
2.18463,0.817444,0.737214
2.19722,0.810127,0.728073
2.20982,0.802681,0.718932
2.22241,0.795108,0.709791
2.235,0.787409,0.700651
2.24759,0.779584,0.69151
2.26018,0.771637,0.682369
2.27277,0.763567,0.673229
2.28537,0.755376,0.664088
2.29796,0.747065,0.654947
2.31055,0.738636,0.645807
2.32314,0.73009,0.636666
2.33573,0.721427,0.627525
2.34832,0.712651,0.618384
2.36091,0.703761,0.609243
2.37351,0.69476,0.600103
2.3861,0.685649,0.590962
2.39869,0.676429,0.581821
2.41128,0.667102,0.572681
2.42387,0.657669,0.56354
2.43646,0.648132,0.554399
2.44906,0.638492,0.545259
2.46165,0.628751,0.536117
2.47424,0.61891,0.526977
2.48683,0.608971,0.517836
2.49942,0.598935,0.508695
2.51201,0.588805,0.499554
2.5246,0.578581,0.490414
2.5372,0.568266,0.481273
2.54979,0.55786,0.472133
2.56238,0.547366,0.462992
2.57497,0.536785,0.453851
2.58756,0.526119,0.44471
2.60015,0.51537,0.43557
2.61275,0.504538,0.426429
2.62534,0.493628,0.417288
2.63793,0.482638,0.408147
2.65052,0.471572,0.399006
2.66311,0.460431,0.389866
2.6757,0.449218,0.380725
2.68829,0.437933,0.371585
2.70089,0.426579,0.362444
2.71348,0.415157,0.353303
2.72607,0.403669,0.344162
2.73866,0.392117,0.335021
2.75125,0.380503,0.325881
2.76384,0.368829,0.31674
2.77644,0.357096,0.3076
2.78903,0.345307,0.298459
2.80162,0.333463,0.289318
2.81421,0.321566,0.280177
2.8268,0.309618,0.271037
2.83939,0.297621,0.261895
2.85198,0.285577,0.252755
2.86458,0.273487,0.243614
2.87717,0.261354,0.234473
2.88976,0.24918,0.225333
2.90235,0.236966,0.216192
2.91494,0.224715,0.207051
2.92753,0.212428,0.19791
2.94013,0.200107,0.18877
2.95272,0.187755,0.179629
2.96531,0.175372,0.170488
2.9779,0.162963,0.161348
2.99049,0.150527,0.152207
3.00308,0.138067,0.143066
3.01567,0.125586,0.133925
3.02827,0.113084,0.124785
3.04086,0.100564,0.115644
3.05345,0.0880294,0.106503
3.06604,0.0754798,0.0973628
3.07863,0.0629185,0.0882214
3.09122,0.0503476,0.0790814
3.10382,0.0377681,0.0699405
3.11641,0.0251828,0.0607993
3.129,0.0125938,0.0516588
3.14159,2.53518e-06,0.0425183
