Loss,Epochs,How may saturated
0.0494644,1146,0

x,Sin(x),NN prediction
0.711422,0.652912,0.677552
0.724014,0.662397,0.683316
0.736605,0.671777,0.689079
0.749197,0.681051,0.694843
0.761788,0.690217,0.700607
0.77438,0.699273,0.70637
0.786972,0.708218,0.712134
0.799563,0.717051,0.717898
0.812155,0.725771,0.723661
0.824746,0.734376,0.729425
0.837337,0.742863,0.735189
0.849929,0.751234,0.740952
0.862521,0.759485,0.746716
0.875112,0.767615,0.75248
0.887704,0.775624,0.758243
0.900295,0.783511,0.764007
0.912887,0.791272,0.769771
0.925478,0.798909,0.775534
0.93807,0.806418,0.781298
0.950661,0.8138,0.787062
0.963253,0.821053,0.792825
0.975845,0.828176,0.798589
0.988436,0.835167,0.804353
1.00103,0.842026,0.810116
1.01362,0.848751,0.81588
1.02621,0.855342,0.821644
1.0388,0.861797,0.827407
1.05139,0.868116,0.833171
1.06399,0.874297,0.838935
1.07658,0.880339,0.844698
1.08917,0.886242,0.850462
1.10176,0.892004,0.856226
1.11435,0.897625,0.861989
1.12694,0.903104,0.867753
1.13953,0.908439,0.873517
1.15213,0.91363,0.87928
1.16472,0.918677,0.885044
1.17731,0.923578,0.890808
1.1899,0.928332,0.896572
1.20249,0.932939,0.902335
1.21508,0.937399,0.908099
1.22768,0.941709,0.913862
1.24027,0.945871,0.919626
1.25286,0.949882,0.92539
1.26545,0.953743,0.931153
1.27804,0.957453,0.936917
1.29063,0.96101,0.941987
1.30322,0.964416,0.946757
1.31582,0.967668,0.951528
1.32841,0.970767,0.956299
1.341,0.973713,0.961069
1.35359,0.976503,0.96584
1.36618,0.97914,0.970611
1.37877,0.98162,0.975381
1.39137,0.983945,0.980152
1.40396,0.986115,0.984923
1.41655,0.988127,0.989693
1.42914,0.989983,0.994464
1.44173,0.991683,0.999235
1.45432,0.993225,1.00401
1.46691,0.994609,1.00878
1.47951,0.995836,1.01355
1.4921,0.996905,1.01832
1.50469,0.997816,1.02309
1.51728,0.998568,1.02786
1.52987,0.999163,1.03263
1.54246,0.999599,1.0374
1.55506,0.999876,1.04217
1.56765,0.999995,1.04694
1.58024,0.999955,1.05171
1.59283,0.999757,1.05648
1.60542,0.999401,1.06125
1.61801,0.998886,1.06602
1.6306,0.998212,1.07079
1.6432,0.99738,1.07477
1.65579,0.99639,1.07325
1.66838,0.995243,1.07173
1.68097,0.993937,1.07021
1.69356,0.992474,1.06869
1.70615,0.990853,1.06597
1.71875,0.989075,1.06052
1.73134,0.987141,1.05508
1.74393,0.98505,1.04963
1.75652,0.982803,1.04419
1.76911,0.9804,1.03874
1.7817,0.977841,1.0333
1.7943,0.975128,1.02785
1.80689,0.97226,1.0224
1.81948,0.969238,1.01696
1.83207,0.966062,1.01151
1.84466,0.962733,1.00607
1.85725,0.959251,1.00062
1.86984,0.955617,0.995176
1.88244,0.951832,0.989548
1.89503,0.947896,0.982027
1.90762,0.94381,0.97437
1.92021,0.939574,0.966158
1.9328,0.935188,0.957946
1.94539,0.930655,0.949735
1.95799,0.925974,0.941524
1.97058,0.921147,0.933312
1.98317,0.916173,0.925101
1.99576,0.911054,0.916889
2.00835,0.905791,0.908678
2.02094,0.900383,0.900466
2.03353,0.894834,0.892255
2.04613,0.889142,0.884043
2.05872,0.883309,0.875832
2.07131,0.877337,0.86762
2.0839,0.871225,0.859409
2.09649,0.864975,0.851198
2.10908,0.858588,0.842986
2.12168,0.852065,0.834775
2.13427,0.845407,0.826563
2.14686,0.838614,0.818352
2.15945,0.831689,0.81014
2.17204,0.824632,0.801929
2.18463,0.817444,0.793717
2.19722,0.810127,0.785506
2.20982,0.802681,0.777294
2.22241,0.795108,0.769083
2.235,0.787409,0.760871
2.24759,0.779584,0.75266
2.26018,0.771637,0.744448
2.27277,0.763567,0.736237
2.28537,0.755376,0.728025
2.29796,0.747065,0.719814
2.31055,0.738636,0.711603
2.32314,0.73009,0.703391
2.33573,0.721427,0.695179
2.34832,0.712651,0.686968
2.36091,0.703761,0.678756
2.37351,0.69476,0.670545
2.3861,0.685649,0.662334
2.39869,0.676429,0.654122
2.41128,0.667102,0.645911
2.42387,0.657669,0.637699
2.43646,0.648132,0.629488
2.44906,0.638492,0.621276
2.46165,0.628751,0.613065
2.47424,0.61891,0.604854
2.48683,0.608971,0.596642
2.49942,0.598935,0.588431
2.51201,0.588805,0.580219
2.5246,0.578581,0.572008
2.5372,0.568266,0.563796
2.54979,0.55786,0.555584
2.56238,0.547366,0.547373
2.57497,0.536785,0.539161
2.58756,0.526119,0.53095
2.60015,0.51537,0.522739
2.61275,0.504538,0.514527
2.62534,0.493628,0.506316
2.63793,0.482638,0.498104
2.65052,0.471572,0.489893
2.66311,0.460431,0.481682
2.6757,0.449218,0.47347
2.68829,0.437933,0.465258
2.70089,0.426579,0.457047
2.71348,0.415157,0.448836
2.72607,0.403669,0.440624
2.73866,0.392117,0.432413
2.75125,0.380503,0.424201
2.76384,0.368829,0.41599
2.77644,0.357096,0.407779
2.78903,0.345307,0.399567
2.80162,0.333463,0.391355
2.81421,0.321566,0.383144
2.8268,0.309618,0.374933
2.83939,0.297621,0.366721
2.85198,0.285577,0.35851
2.86458,0.273487,0.350298
2.87717,0.261354,0.342087
2.88976,0.24918,0.333875
2.90235,0.236966,0.325664
2.91494,0.224715,0.317452
2.92753,0.212428,0.30924
2.94013,0.200107,0.301029
2.95272,0.187755,0.292818
2.96531,0.175372,0.284606
2.9779,0.162963,0.276395
2.99049,0.150527,0.268183
3.00308,0.138067,0.259972
3.01567,0.125586,0.25176
3.02827,0.113084,0.243549
3.04086,0.100564,0.235337
3.05345,0.0880294,0.227126
3.06604,0.0754798,0.218915
3.07863,0.0629185,0.210703
3.09122,0.0503476,0.202492
3.10382,0.0377681,0.19428
3.11641,0.0251828,0.186069
3.129,0.0125938,0.177857
3.14159,2.53518e-06,0.169646
