Loss,Epochs,How may saturated
0.0499958,23053,0

x,Sin(x),NN prediction
1.16472,0.918677,0.938658
1.17731,0.923578,0.94232
1.1899,0.928332,0.94582
1.20249,0.932939,0.949157
1.21508,0.937399,0.95233
1.22768,0.941709,0.95534
1.24027,0.945871,0.958189
1.25286,0.949882,0.960875
1.26545,0.953743,0.963399
1.27804,0.957453,0.965762
1.29063,0.96101,0.967965
1.30322,0.964416,0.970007
1.31582,0.967668,0.971889
1.32841,0.970767,0.973611
1.341,0.973713,0.975175
1.35359,0.976503,0.97658
1.36618,0.97914,0.977828
1.37877,0.98162,0.978918
1.39137,0.983945,0.979853
1.40396,0.986115,0.980632
1.41655,0.988127,0.981255
1.42914,0.989983,0.981724
1.44173,0.991683,0.98204
1.45432,0.993225,0.982203
1.46691,0.994609,0.982214
1.47951,0.995836,0.982075
1.4921,0.996905,0.981785
1.50469,0.997816,0.981346
1.51728,0.998568,0.980758
1.52987,0.999163,0.980023
1.54246,0.999599,0.979141
1.55506,0.999876,0.978114
1.56765,0.999995,0.976943
1.58024,0.999955,0.975627
1.59283,0.999757,0.974169
1.60542,0.999401,0.972569
1.61801,0.998886,0.97083
1.6306,0.998212,0.96895
1.6432,0.99738,0.966932
1.65579,0.99639,0.964777
1.66838,0.995243,0.962486
1.68097,0.993937,0.960059
1.69356,0.992474,0.957498
1.70615,0.990853,0.954805
1.71875,0.989075,0.95198
1.73134,0.987141,0.949024
1.74393,0.98505,0.945939
1.75652,0.982803,0.942726
1.76911,0.9804,0.939385
1.7817,0.977841,0.935919
1.7943,0.975128,0.932328
1.80689,0.97226,0.928614
1.81948,0.969238,0.924777
1.83207,0.966062,0.92082
1.84466,0.962733,0.916743
1.85725,0.959251,0.912547
1.86984,0.955617,0.908234
1.88244,0.951832,0.903805
1.89503,0.947896,0.899261
1.90762,0.94381,0.894604
1.92021,0.939574,0.889834
1.9328,0.935188,0.884953
1.94539,0.930655,0.879963
1.95799,0.925974,0.874864
1.97058,0.921147,0.869657
1.98317,0.916173,0.864345
1.99576,0.911054,0.858929
2.00835,0.905791,0.853409
2.02094,0.900383,0.847786
2.03353,0.894834,0.842063
2.04613,0.889142,0.836241
2.05872,0.883309,0.83032
2.07131,0.877337,0.824302
2.0839,0.871225,0.818189
2.09649,0.864975,0.811981
2.10908,0.858588,0.80568
2.12168,0.852065,0.799288
2.13427,0.845407,0.792804
2.14686,0.838614,0.786232
2.15945,0.831689,0.779572
2.17204,0.824632,0.772825
2.18463,0.817444,0.765992
2.19722,0.810127,0.759076
2.20982,0.802681,0.752077
2.22241,0.795108,0.744997
2.235,0.787409,0.737835
2.24759,0.779584,0.730595
2.26018,0.771637,0.723278
2.27277,0.763567,0.715883
2.28537,0.755376,0.708414
2.29796,0.747065,0.700871
2.31055,0.738636,0.693255
2.32314,0.73009,0.685568
2.33573,0.721427,0.67781
2.34832,0.712651,0.669984
2.36091,0.703761,0.662089
2.37351,0.69476,0.654129
2.3861,0.685649,0.646103
2.39869,0.676429,0.638013
2.41128,0.667102,0.629861
2.42387,0.657669,0.621646
2.43646,0.648132,0.613372
2.44906,0.638492,0.605039
2.46165,0.628751,0.596648
2.47424,0.61891,0.5882
2.48683,0.608971,0.579697
2.49942,0.598935,0.571139
2.51201,0.588805,0.562528
2.5246,0.578581,0.553865
2.5372,0.568266,0.545152
2.54979,0.55786,0.536389
2.56238,0.547366,0.527578
2.57497,0.536785,0.518719
2.58756,0.526119,0.509814
2.60015,0.51537,0.500864
2.61275,0.504538,0.49187
2.62534,0.493628,0.482835
2.63793,0.482638,0.473757
2.65052,0.471572,0.464638
2.66311,0.460431,0.455481
2.6757,0.449218,0.446285
2.68829,0.437933,0.437052
2.70089,0.426579,0.427783
2.71348,0.415157,0.418479
2.72607,0.403669,0.409141
2.73866,0.392117,0.39977
2.75125,0.380503,0.390368
2.76384,0.368829,0.380934
2.77644,0.357096,0.371471
2.78903,0.345307,0.36198
2.80162,0.333463,0.352461
2.81421,0.321566,0.342916
2.8268,0.309618,0.333344
2.83939,0.297621,0.323748
2.85198,0.285577,0.314128
2.86458,0.273487,0.304487
2.87717,0.261354,0.294823
2.88976,0.24918,0.285139
2.90235,0.236966,0.275435
2.91494,0.224715,0.265712
2.92753,0.212428,0.255971
2.94013,0.200107,0.246214
2.95272,0.187755,0.236441
2.96531,0.175372,0.226652
2.9779,0.162963,0.21685
2.99049,0.150527,0.207034
3.00308,0.138067,0.197207
3.01567,0.125586,0.187368
3.02827,0.113084,0.177518
3.04086,0.100564,0.167658
3.05345,0.0880294,0.15779
3.06604,0.0754798,0.147913
3.07863,0.0629185,0.13803
3.09122,0.0503476,0.12814
3.10382,0.0377681,0.118245
3.11641,0.0251828,0.108345
3.129,0.0125938,0.0984408
3.14159,2.53518e-06,0.0885343
