Loss,Epochs,How may saturated
0.0499999,5132,0

x,Sin(x),NN prediction
-0.144803,-0.144297,-0.128818
-0.132211,-0.131826,-0.117478
-0.11962,-0.119335,-0.106174
-0.107028,-0.106824,-0.0949035
-0.0944365,-0.0942962,-0.0836639
-0.0818451,-0.0817537,-0.072452
-0.0692534,-0.0691981,-0.0612642
-0.0566619,-0.0566316,-0.0500975
-0.0440705,-0.0440562,-0.0389481
-0.0314788,-0.0314736,-0.0278121
-0.0188873,-0.0188862,-0.0166861
-0.00629583,-0.00629579,-0.00556588
0.00629583,0.00629579,0.00555249
0.0188875,0.0188864,0.0166728
0.0314788,0.0314736,0.0277988
0.0440705,0.0440562,0.0389348
0.0566621,0.0566318,0.0500844
0.0692534,0.0691981,0.061251
0.0818451,0.0817537,0.0724388
0.0944367,0.0942964,0.0836511
0.107028,0.106824,0.0948905
0.11962,0.119335,0.106161
0.132211,0.131827,0.117465
0.144803,0.144297,0.128805
0.157394,0.156745,0.140184
0.169986,0.169169,0.151603
0.182577,0.181565,0.163065
0.195169,0.193932,0.174571
0.207761,0.206269,0.186121
0.220352,0.218573,0.197718
0.232944,0.230843,0.209361
0.245535,0.243076,0.221051
0.258127,0.25527,0.232787
0.270718,0.267424,0.24457
0.28331,0.279535,0.256397
0.295901,0.291602,0.268269
0.308493,0.303623,0.280183
0.321084,0.315596,0.292137
0.333676,0.327518,0.304129
0.346267,0.339389,0.316158
0.358859,0.351206,0.328219
0.37145,0.362967,0.34031
0.384042,0.374671,0.352428
0.396634,0.386316,0.364568
0.409225,0.397898,0.376726
0.421817,0.409419,0.3889
0.434408,0.420874,0.401083
0.447,0.432262,0.413271
0.459591,0.443582,0.425461
0.472183,0.454831,0.437646
0.484775,0.466009,0.449821
0.497366,0.477112,0.46198
0.509958,0.48814,0.47412
0.522549,0.499091,0.486233
0.535141,0.509962,0.498314
0.547732,0.520752,0.510358
0.560324,0.531461,0.522358
0.572915,0.542084,0.534309
0.585507,0.552622,0.546204
0.598098,0.563072,0.558039
0.61069,0.573433,0.569807
0.623281,0.583703,0.581502
0.635873,0.59388,0.593118
0.648464,0.603963,0.604649
0.661056,0.613951,0.616091
0.673648,0.623841,0.627436
0.686239,0.633632,0.63868
0.698831,0.643323,0.649817
0.711422,0.652912,0.660841
0.724014,0.662397,0.671747
0.736605,0.671777,0.682531
0.749197,0.681051,0.693187
0.761788,0.690217,0.703709
0.77438,0.699273,0.714095
0.786972,0.708218,0.724338
0.799563,0.717051,0.734434
0.812155,0.725771,0.744379
0.824746,0.734376,0.754169
0.837337,0.742863,0.7638
0.849929,0.751234,0.773267
0.862521,0.759485,0.782569
0.875112,0.767615,0.791699
0.887704,0.775624,0.800657
0.900295,0.783511,0.809438
0.912887,0.791272,0.818038
0.925478,0.798909,0.826457
0.93807,0.806418,0.834691
0.950661,0.8138,0.842737
0.963253,0.821053,0.850593
0.975845,0.828176,0.858258
0.988436,0.835167,0.865729
1.00103,0.842026,0.873003
1.01362,0.848751,0.880081
1.02621,0.855342,0.88696
1.0388,0.861797,0.893638
1.05139,0.868116,0.900115
1.06399,0.874297,0.90639
1.07658,0.880339,0.912462
1.08917,0.886242,0.91833
1.10176,0.892004,0.923994
1.11435,0.897625,0.929452
1.12694,0.903104,0.934706
1.13953,0.908439,0.939753
1.15213,0.91363,0.944596
1.16472,0.918677,0.949233
1.17731,0.923578,0.953664
1.1899,0.928332,0.957891
1.20249,0.932939,0.961913
1.21508,0.937399,0.965731
1.22768,0.941709,0.969345
1.24027,0.945871,0.972757
1.25286,0.949882,0.975966
1.26545,0.953743,0.978975
1.27804,0.957453,0.981783
1.29063,0.96101,0.984392
1.30322,0.964416,0.986803
1.31582,0.967668,0.989018
1.32841,0.970767,0.991037
1.341,0.973713,0.992862
1.35359,0.976503,0.994494
1.36618,0.97914,0.995935
1.37877,0.98162,0.997186
1.39137,0.983945,0.998249
1.40396,0.986115,0.999125
1.41655,0.988127,0.999817
1.42914,0.989983,1.00033
1.44173,0.991683,1.00065
1.45432,0.993225,1.0008
1.46691,0.994609,1.00077
1.47951,0.995836,1.00057
1.4921,0.996905,1.00019
1.50469,0.997816,0.999635
1.51728,0.998568,0.998914
1.52987,0.999163,0.998025
1.54246,0.999599,0.99697
1.55506,0.999876,0.995751
1.56765,0.999995,0.994371
1.58024,0.999955,0.992831
1.59283,0.999757,0.991133
1.60542,0.999401,0.98928
1.61801,0.998886,0.987274
1.6306,0.998212,0.985116
1.6432,0.99738,0.98281
1.65579,0.99639,0.980357
1.66838,0.995243,0.977758
1.68097,0.993937,0.975018
1.69356,0.992474,0.972136
1.70615,0.990853,0.969117
1.71875,0.989075,0.965961
1.73134,0.987141,0.962671
1.74393,0.98505,0.95925
1.75652,0.982803,0.955698
1.76911,0.9804,0.952019
1.7817,0.977841,0.948215
1.7943,0.975128,0.944287
1.80689,0.97226,0.940238
1.81948,0.969238,0.93607
1.83207,0.966062,0.931785
1.84466,0.962733,0.927385
1.85725,0.959251,0.922872
1.86984,0.955617,0.918248
1.88244,0.951832,0.913515
1.89503,0.947896,0.908676
1.90762,0.94381,0.903731
1.92021,0.939574,0.898685
