Loss,Epochs,How may saturated
0.0499985,8856,0

x,Sin(x),NN prediction
-0.270718,-0.267424,-0.316285
-0.258127,-0.25527,-0.302032
-0.245535,-0.243075,-0.287698
-0.232944,-0.230843,-0.273286
-0.220352,-0.218573,-0.258799
-0.20776,-0.206269,-0.244242
-0.195169,-0.193932,-0.229618
-0.182577,-0.181565,-0.214932
-0.169986,-0.169168,-0.200187
-0.157394,-0.156745,-0.185387
-0.144803,-0.144297,-0.170537
-0.132211,-0.131826,-0.15564
-0.11962,-0.119335,-0.1407
-0.107028,-0.106824,-0.125722
-0.0944365,-0.0942962,-0.110709
-0.0818451,-0.0817537,-0.0956667
-0.0692534,-0.0691981,-0.0805974
-0.0566619,-0.0566316,-0.0655071
-0.0440705,-0.0440562,-0.050399
-0.0314788,-0.0314736,-0.0352772
-0.0188873,-0.0188862,-0.0201465
-0.00629583,-0.00629579,-0.0050108
0.00629583,0.00629579,0.0101258
0.0188875,0.0188864,0.0252591
0.0314788,0.0314736,0.0403841
0.0440705,0.0440562,0.0554977
0.0566621,0.0566318,0.070595
0.0692534,0.0691981,0.085672
0.0818451,0.0817537,0.100724
0.0944367,0.0942964,0.115748
0.107028,0.106824,0.130739
0.11962,0.119335,0.145693
0.132211,0.131827,0.160606
0.144803,0.144297,0.175473
0.157394,0.156745,0.190292
0.169986,0.169169,0.205057
0.182577,0.181565,0.219765
0.195169,0.193932,0.234412
0.207761,0.206269,0.248994
0.220352,0.218573,0.263506
0.232944,0.230843,0.277946
0.245535,0.243076,0.292309
0.258127,0.25527,0.306591
0.270718,0.267424,0.32079
0.28331,0.279535,0.334901
0.295901,0.291602,0.34892
0.308493,0.303623,0.362845
0.321084,0.315596,0.376672
0.333676,0.327518,0.390396
0.346267,0.339389,0.404015
0.358859,0.351206,0.417526
0.37145,0.362967,0.430925
0.384042,0.374671,0.44421
0.396634,0.386316,0.457376
0.409225,0.397898,0.470421
0.421817,0.409419,0.483342
0.434408,0.420874,0.496137
0.447,0.432262,0.508801
0.459591,0.443582,0.521332
0.472183,0.454831,0.533729
0.484775,0.466009,0.545988
0.497366,0.477112,0.558105
0.509958,0.48814,0.570081
0.522549,0.499091,0.581911
0.535141,0.509962,0.593592
0.547732,0.520752,0.605124
0.560324,0.531461,0.616504
0.572915,0.542084,0.62773
0.585507,0.552622,0.6388
0.598098,0.563072,0.649711
0.61069,0.573433,0.660462
0.623281,0.583703,0.671051
0.635873,0.59388,0.681477
0.648464,0.603963,0.691737
0.661056,0.613951,0.701831
0.673648,0.623841,0.711756
0.686239,0.633632,0.721512
0.698831,0.643323,0.731097
0.711422,0.652912,0.740509
0.724014,0.662397,0.749748
0.736605,0.671777,0.758812
0.749197,0.681051,0.767701
0.761788,0.690217,0.776413
0.77438,0.699273,0.784947
0.786972,0.708218,0.793303
0.799563,0.717051,0.801481
0.812155,0.725771,0.809478
0.824746,0.734376,0.817295
0.837337,0.742863,0.824932
0.849929,0.751234,0.832387
0.862521,0.759485,0.839661
0.875112,0.767615,0.846752
0.887704,0.775624,0.853661
0.900295,0.783511,0.860387
0.912887,0.791272,0.866931
0.925478,0.798909,0.873292
0.93807,0.806418,0.879471
0.950661,0.8138,0.885467
0.963253,0.821053,0.89128
0.975845,0.828176,0.89691
0.988436,0.835167,0.902359
1.00103,0.842026,0.907625
1.01362,0.848751,0.912711
1.02621,0.855342,0.917614
1.0388,0.861797,0.922337
1.05139,0.868116,0.926879
1.06399,0.874297,0.931242
1.07658,0.880339,0.935425
1.08917,0.886242,0.939431
1.10176,0.892004,0.943257
1.11435,0.897625,0.946907
1.12694,0.903104,0.950381
1.13953,0.908439,0.953679
